id,0500000US13217,STATE,13,COUNTY,217,name,Newton,Active,95,Inactive,5,Emeritus,11,Shorthand_FIPS,217,region,13217,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,4.5,PctPopNONEnglishHome,6.8,pctPopLEQpovertylevel,16.6,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,272.161000
id,0500000US13219,STATE,13,COUNTY,219,name,Oconee,Active,99,Inactive,18,Emeritus,3,Shorthand_FIPS,219,region,13219,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,2.4,PctPopNONEnglishHome,7.4,pctPopLEQpovertylevel,8.2,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,184.290000
id,0500000US13221,STATE,13,COUNTY,221,name,Oglethorpe,Active,6,Inactive,1,Emeritus,2,Shorthand_FIPS,221,region,13221,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,3.1,PctPopNONEnglishHome,4.2,pctPopLEQpovertylevel,14.6,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,439.012000
id,0500000US13223,STATE,13,COUNTY,223,name,Paulding,Active,93,Inactive,12,Emeritus,1,Shorthand_FIPS,223,region,13223,householdsHalfMileofPublicTransport,1027,pctHouseholdsHalfMileofPublicTransport,0.7,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,3,PctPopNONEnglishHome,6.4,pctPopLEQpovertylevel,12.7,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,312.219000
id,0500000US13229,STATE,13,COUNTY,229,name,Pierce,Active,9,Inactive,0,Emeritus,0,Shorthand_FIPS,229,region,13229,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,4.8,PctPopNONEnglishHome,5.5,pctPopLEQpovertylevel,20,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,316.494000
id,0500000US13241,STATE,13,COUNTY,241,name,Rabun,Active,32,Inactive,3,Emeritus,6,Shorthand_FIPS,241,region,13241,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,3.3,PctPopNONEnglishHome,9.9,pctPopLEQpovertylevel,23.7,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,369.993000
id,0500000US13245,STATE,13,COUNTY,245,name,Richmond,Active,451,Inactive,25,Emeritus,15,Shorthand_FIPS,245,region,13245,householdsHalfMileofPublicTransport,89386,pctHouseholdsHalfMileofPublicTransport,44.4,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,9.9,PctPopNONEnglishHome,5.8,pctPopLEQpovertylevel,25.4,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,324.326000
id,0500000US13249,STATE,13,COUNTY,249,name,Schley,Active,0,Inactive,1,Emeritus,0,Shorthand_FIPS,249,region,13249,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,11.3,PctPopNONEnglishHome,7.5,pctPopLEQpovertylevel,22.2,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,166.906000
id,0500000US13251,STATE,13,COUNTY,251,name,Screven,Active,7,Inactive,0,Emeritus,0,Shorthand_FIPS,251,region,13251,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,10.4,PctPopNONEnglishHome,2.3,pctPopLEQpovertylevel,25,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,645.101000
id,0500000US13267,STATE,13,COUNTY,267,name,Tattnall,Active,6,Inactive,0,Emeritus,1,Shorthand_FIPS,267,region,13267,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,10.3,PctPopNONEnglishHome,10.5,pctPopLEQpovertylevel,29.3,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,479.403000
id,0500000US13269,STATE,13,COUNTY,269,name,Taylor,Active,4,Inactive,0,Emeritus,0,Shorthand_FIPS,269,region,13269,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,8,PctPopNONEnglishHome,2,pctPopLEQpovertylevel,27.4,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,376.686000
id,0500000US13271,STATE,13,COUNTY,271,name,Telfair,Active,6,Inactive,0,Emeritus,1,Shorthand_FIPS,271,region,13271,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,10.7,PctPopNONEnglishHome,13.6,pctPopLEQpovertylevel,27.5,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,437.303000
id,0500000US13285,STATE,13,COUNTY,285,name,Troup,Active,78,Inactive,6,Emeritus,4,Shorthand_FIPS,285,region,13285,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,10.7,PctPopNONEnglishHome,5.3,pctPopLEQpovertylevel,21.9,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,413.988000
id,0500000US13289,STATE,13,COUNTY,289,name,Twiggs,Active,3,Inactive,0,Emeritus,0,Shorthand_FIPS,289,region,13289,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,9.5,PctPopNONEnglishHome,0.6,pctPopLEQpovertylevel,29.7,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,358.398000
